pathway	pval	padj	log2err	ES	NES	size	leadingEdge	database
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	0.000289655588335258	0.0123719913528304	0.49849310876659	0.769840724969364	1.93023141661018	136	LTB|AGER|TNF|LTA|TRIM26|TRIM15|TRIM40|PTPN22|PYCARD	GO_BP
GOBP_NUCLEOSOME_ORGANIZATION	9.92942092646439e-18	9.96665625493863e-15	1.0864405425825	0.915602757936849	2.30639441925837	121	BRD2|H3C11|H4C13|H4C12|H2BC15|H1-5|H4C11|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC8|H3C6|H4C5|H2BC7|H3C4|H4C4|H1-3|H2BC6|H1-4|H4C6|H4C7|H3C7|H2BC9|H3C8|H2BC10|H4C8|H4C2|H3C2|H3C3|H1-2|H2BC3|H1-1|H3C1|H4C1|H4C3|H1-6|H2BC4|H2BC1|H1-10|DAXX	GO_BP
GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY	0.000816400508671622	0.026621446029727	0.477270815362862	0.891527305554779	2.33841692898332	28	HSPA1A|HSPA1B|IRF5|TNFAIP3|PTPN22|SLC15A4|SLC15A2	GO_BP
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	0.000188688531103798	0.00880912153932265	0.518848077743792	0.926416994419473	2.41505241887067	19	HSPA1A|HSPA1B|IRF5|TNFAIP3|PTPN22|SLC15A4	GO_BP
GOBP_OPSONIZATION	8.0610323287604e-08	7.70596304761262e-06	0.704975715167238	0.954382177769896	2.48731115164727	22	C4A|CFB|C4B|C2	GO_BP
GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE	8.531146784409e-06	0.00062132287277957	0.593325476396405	0.886987888992704	2.3444935023686	52	H2BC15|H2BC14|H2BC13|H2BC17|H2BC11|H2BC12|H2BC8|H2BC7|H2BC6|H2BC5|H2BC9|H2BC10|H2BC3|H2BC4	GO_BP
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	2.75539189447861e-14	1.8438164093886e-11	0.97599468306432	0.979476551100827	2.55337200009533	19	HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|HLA-DRB1|HLA-DOB|HLA-DMB|HLA-DMA|HLA-DRB5|HLA-DOA|HLA-A|HLA-DPA1|HLA-DPB1|TAPBP	GO_BP
GOBP_PHAGOCYTOSIS	0.00016437726312275	0.00785684180283146	0.518848077743792	0.734377671107709	1.80085773459789	236	C4A|CFB|C4B|C2|AIF1|AGER|NCF2|ITGAM|ITGAX|PYCARD|IRF8|ICAM3|ATG5|FCGR2A|ICAM4|FCGR2C|ICAM5|XKR6|FCGR2B|LIMK1	GO_BP
GOBP_PHAGOCYTOSIS_RECOGNITION	7.30132676675179e-07	6.37278847141488e-05	0.659444398037935	0.923589573925844	2.45665557919774	34	C4A|CFB|C4B|C2	GO_BP
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	3.4766639721009e-08	3.57918098666285e-06	0.719512826338911	0.854361483031111	2.15186668847216	126	HLA-B|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|BRD2|HLA-A|PYCARD|TNFSF4|IL12A|KMT5C|TP53BP1|CD226|CD7|SECTM1|PTPRC|IL12B|SKAP1|PVR|IL18	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	3.08546301904315e-09	4.27177035222698e-07	0.774939030136436	0.772280184123201	1.87284245298779	372	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|TNF|HLA-DRB1|HLA-DOB|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|PYCARD|TYK2|FCGR3A|TNFSF4|IL12A|PTPN11|KMT5C	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	1.41482152829637e-08	1.54097069724616e-06	0.747739663149885	0.738647669999259	1.78153206019895	472	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|TNF|HLA-DRB1|HLA-DOB|FLOT1|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|CARMIL1|PYCARD|TYK2|TNFSF4|CD44|IL12A|LAMC1|PTPN11	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	3.17016440544891e-10	6.06105242279876e-08	0.814035837847908	0.799622880919589	1.95028850525205	320	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|TNF|HLA-DRB1|HLA-DOB|FLOT1|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|PYCARD|TYK2|TNFSF4|CD44|IL12A|PTPN11	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	1.42007262261788e-08	1.54097069724616e-06	0.747739663149885	0.899934022779724	2.33295292930188	70	NCR3|HLA-B|HLA-DRA|HLA-C|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|ITGAM	GO_BP
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	0.000573004026820178	0.020726226735883	0.477270815362862	0.744465338944699	1.85277797557637	154	C4A|CFB|C4B|C2|FLOT1|H1-1|HFE|PYCARD|FCGR2A|FCGR2C|FCGR2B	GO_BP
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	0.00168434684638379	0.045386930122355	0.45505986738723	0.699165007823013	1.72781851362348	192	AGER|HLA-DRA|TNF|HLA-DRB1|HLA-G|BRD2|IL36B|BTN2A2|PPARGC1B|TNFSF4|PTPRC|IL10|IFNG|CD80|IL12B|IL18|RHOH|KAT5|NFKBIZ|LEF1|TNFSF11|ZBTB7B|IL12RB1|NOTCH2|TNFSF9|GPR65|TOX|ZBTB46|CD86	GO_BP
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	6.78407439207063e-12	2.47618715310578e-09	0.887074988399873	0.826876119256163	2.02540442541255	254	C4A|CFB|C4B|C2|NCR3|HLA-B|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|HLA-DMB|HLA-E|HLA-F|HLA-G|HLA-H|BRD2|IRF5|HLA-A|ITGAM	GO_BP
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	0.00173484259734688	0.046435953522318	0.45505986738723	0.845470525562786	2.22392801845408	42	LTB|AGER|HLA-G|IRF5|IRF8|TNFSF4	GO_BP
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	9.54567133516314e-12	2.98005525754123e-09	0.875325132024659	0.821673508241983	2.0179923326403	268	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|TNF|HLA-DRB1|HLA-DOB|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|PYCARD|TYK2|TNFSF4|CD44|IL12A|PTPN11	GO_BP
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	2.32572540622517e-08	2.45731250157739e-06	0.73376198835648	0.844029587738527	2.10973663476948	146	NCR3|HLA-B|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|ITGAM|TNFSF4|IL12A|KMT5C|TP53BP1|CD226|CD7|SECTM1|PTPRC	GO_BP
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.00111593058274049	0.033687678869948	0.45505986738723	0.734628530428053	1.82245648986235	161	AIF1|AGER|BTNL2|HLA-DMB|HLA-E|HLA-A|HLA-DPA1|HLA-DPB1|PYCARD|TYK2|FCGR3A|TNFSF4|IL12A|IL12RB2|PTPRC|CD80|IL12B|FCRL3|IL18|BST2|JAK2|LYN|MAPK1	GO_BP
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.0012250710463272	0.0359026295693702	0.45505986738723	0.884684192255611	2.32346148628629	29	NCR3|HLA-C|HLA-E|HLA-F|IL12A|CD226|IL12B|PVR	GO_BP
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	0.000321959497136948	0.0132406888853348	0.49849310876659	0.884914825050338	2.353784628419	34	NCR3|HLA-C|HLA-E|HLA-F|HLA-G|IL12A	GO_BP
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	0.000741463024296144	0.0254535466241822	0.477270815362862	0.812666422471644	2.10147770485118	72	HSPA1A|HSPA1B|AGER|TNF|PYCARD	GO_BP
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.000463602656288707	0.0172348580092514	0.49849310876659	0.821892564808737	2.13064137826392	70	HSPA1A|HSPA1B|ATAT1|TRIM15|RNF39|PTPN22|MFHAS1|SLC15A4	GO_BP
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	0.000294066587142394	0.0124281826039654	0.49849310876659	0.82955514544217	2.14674083905776	73	C4A|CFB|C4B|C2|PYCARD|FCGR2A|FCGR2C|FCGR2B	GO_BP
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	0.000448883197992198	0.0170025098107422	0.49849310876659	0.914015286926085	2.38210694719769	22	HLA-DRA|HLA-DRB1|HLA-G|BTN2A2	GO_BP
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	4.59705188978986e-06	0.000341799321064931	0.610526878385931	0.718656996421621	1.73774730918404	396	HSPA1A|HSPA1B|NCR3|HLA-C|NFKBIL1|TNF|HLA-DRB1|ATAT1|HLA-E|TRIM15|TRIM31|RNF39|HLA-F|HLA-G|IRF5|PYDC1|TNFAIP3|TNIP1|PTPN22|PYCARD|MIR146A|IL12A|IRF7|MIR210|GPS2|PTPN11|MFHAS1|SLC15A4|IFIH1|SLC15A2|MED1|TRAF3|ECSIT|CD226|IKBKE|IRAK4|IL12B|MAPKAPK2|MIR200C|PHB2|FCRL3|PVR|KAT5|LYN|ITCH|NFKBIZ|RELA|PYHIN1|NECTIN2|IRF3|TLR2|NLRC5|CHUK	GO_BP
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0.000161348574077418	0.00780499427615463	0.518848077743792	0.926101351283307	2.40615406486357	17	HSPA1A|HSPA1B	GO_BP
GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	2.26608304521732e-05	0.00146747152041089	0.575610261071129	0.841436520181538	2.13085663977441	86	TNF|LTA|PSMB9|PSMB8|HLA-A|HLA-DPA1|BTN3A1|BTN3A2|HLA-DPB1|PTPN22|PYCARD|IRF8|TNFSF4|IL12A|HRAS|IL12RB2	GO_BP
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	1.20864395732067e-08	1.38648728246928e-06	0.747739663149885	0.933233890756611	2.48265501539327	38	HLA-B|HLA-DRA|HLA-C|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A	GO_BP
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	8.86334697480739e-07	7.57156129869184e-05	0.659444398037935	0.889072876980596	2.31019722410718	68	HLA-B|HLA-DRA|HLA-C|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|TNFSF4|IL12A	GO_BP
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	0.000210774895517169	0.00950855287080264	0.518848077743792	0.806382388772597	2.02858366137581	102	AIF1|AGER|BTNL2|HLA-DMB|HLA-E|HLA-A|HLA-DPA1|HLA-DPB1|PYCARD|TYK2|TNFSF4|IL12A|IL12RB2|PTPRC|CD80|IL12B|IL18|JAK2	GO_BP
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	4.15198437828763e-12	1.66702172788248e-09	0.887074988399873	0.850341962756389	2.1120895069423	202	BRD2|H3C11|H4C13|H4C12|H2BC15|H1-5|H4C11|H2BC14|H3C10|H2BC13|H2BC17|H3C12|H4C9|H2BC11|H2BC8|H3C6|H4C5|H2BC7|H3C4|H4C4|H1-3|H2BC6|H1-4|H4C6|H4C7|H3C7|H2BC9|H3C8|H2BC10|H4C8|H4C2|H3C2|H3C3|H1-2|H2BC3|H1-1|H3C1|H4C1|H4C3|H1-6|H2BC4|H2BC1|H1-10|DAXX	GO_BP
GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN	2.61041749445072e-11	6.16519190601157e-09	0.863415391606693	0.973217078025102	2.54529999174433	18	H4C13|H4C12|H4C11|H4C9|H2BC11|H2AC8|H4C5|H4C4|H4C6|H4C8|H4C2|H2AC4|H4C1|H4C3	GO_BP
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	1.24685993635465e-05	0.000863128042148952	0.593325476396405	0.87137776960417	2.28413001423127	63	BRD2|H4C13|H4C12|H4C11|H4C9|H2BC11|H2AC8|H4C5|H4C4|H4C6|H4C8|H4C2|H2AC4|H4C1|H4C3|LEMD2	GO_BP
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	8.76878096535166e-05	0.00475765615890364	0.538434096309916	0.798044759481137	2.01405289617849	109	MDC1|BRD2|H4C13|H4C12|H4C11|H4C9|H2BC11|H2AC8|H4C5|H4C4|H4C6|H4C8|H4C2|H2AC4|H4C1|H4C3|LEMD2|PINX1	GO_BP
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	1.43663300587229e-06	0.000115361630371545	0.643551836150722	0.913902139808729	2.41166018154182	39	H4C13|H4C12|H4C11|H4C9|H2BC11|H2AC8|H4C5|H4C4|H4C6|H4C8|H4C2|H2AC4|H4C1|H4C3	GO_BP
GOBP_PROTEIN_REFOLDING	0.000254820135162584	0.0111206830725845	0.49849310876659	0.907065195800825	2.37917178345122	28	HSPA1A|HSPA1L|HSPA1B|SDF2L1|HSPA6|HSPA7|DNAJA2	GO_BP
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	5.40072131374281e-08	5.28875514016521e-06	0.719512826338911	0.807532151094102	2.0012123536278	212	AGER|HLA-B|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|BRD2|HLA-A|HFE|TNFAIP3|PYCARD|TNFSF4|IL12A|IRF7|KMT5C|FCGR2B|SLC15A4|IL12RB2|TP53BP1|CD226|CD7|SECTM1|PTPRC|IL10|CD80|IL12B|PTPN6|SKAP1|PVR|IL18	GO_BP
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	0.000822181645749974	0.026621446029727	0.477270815362862	0.773181398592397	1.95660360192035	112	AGER|HLA-DRA|HLA-DRB1|HLA-E|BRD2|HLA-A|HFE|PRDM1|TYK2|TNFSF4|IL12A|IL12RB2|PTPRC|IFNG|CD80|IL12B|IL18|JAK2|ITCH|NFKBIZ	GO_BP
GOBP_REGULATION_OF_CELL_KILLING	7.34344458448799e-10	1.28191000029214e-07	0.801215574617779	0.877080158054192	2.21351723888049	109	NCR3|AGER|HLA-B|MICA|HLA-DRA|HLA-C|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|ITGAM|IL12A|ICAM1|FCGR2B|GRB2	GO_BP
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.00115282002356854	0.034541585034535	0.45505986738723	0.772275001559108	1.95129047905865	118	HSPA1A|HSPA1B|ATAT1|TRIM15|TRIM31|RNF39|PYDC1|TNFAIP3|PTPN22|SLC15A4|SLC15A2	GO_BP
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.000458887327022749	0.0172189964298723	0.49849310876659	0.740971904012664	1.83135417471367	164	HSPA1A|HSPA1B|AGER|NFKBIL1|TNF|TRIM40|PYDC1|PYCARD|RTKN2|NEUROD2|TRAF3|CDK5RAP3|CRNN|PHB2|ARID5B|IL18	GO_BP
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.00128065131741521	0.0369470854399539	0.45505986738723	0.735555899655821	1.83299170139044	151	HSPA1A|HSPA1B|LTB|TNF|LTA|TNFAIP3|PYCARD|ICAM1	GO_BP
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	0.00119792909571945	0.035365333230247	0.45505986738723	0.855846138250282	2.25641983104063	43	HSPA1A|HSPA1B|TNF	GO_BP
GOBP_REGULATION_OF_HEMOPOIESIS	5.23631292612846e-07	4.67195475520128e-05	0.659444398037935	0.723770588309896	1.74927075137448	428	HSPA1A|HSPA1B|AGER|HLA-B|HLA-DRA|TNF|HLA-DRB1|PSMB9|PSMB8|HLA-G|BRD2|HLA-DOA|IL36B|H4C13|H4C12|H4C11|H4C9|BTN2A2|STAT1|H4C5|H4C4|H4C6|H4C8|H4C2|H4C1|H4C3|PPARGC1B|PRDM1|TNFSF4|IRF7|FCGR2B|IKZF3|ERBB2|TCF7|ETS1|MED1	GO_BP
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	2.20815251468955e-11	5.54108271654908e-09	0.863415391606693	0.786629118257747	1.90307509382539	384	C4A|CFB|C4B|C2|NCR3|AGER|HLA-B|MICA|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|HLA-DMB|HLA-E|HLA-F|HLA-G|HLA-H|BRD2|IRF5|HLA-A|ITGAM|HFE|ATG5|TNFSF4|IL12A|ICAM1|KMT5C|FCGR2B|ZPBP2|GRB2|SLC15A4|PKP3|TP53BP1|CD226|CD7|SECTM1|PTPRC|IL10|IFNG|CD80|IL12B|PTPN6|PHB2|FCRL3	GO_BP
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	0.00129661433014943	0.0369470854399539	0.45505986738723	0.901430460318552	2.35541937385099	21	HSPA1A|HSPA1B|MIR219A1	GO_BP
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	0.00143446496305711	0.0397198401839607	0.45505986738723	0.842668747320337	2.21581689558964	48	TNF|LTA|HLA-DRB1|HLA-E	GO_BP
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	1.0524341160369e-06	8.80317286643362e-05	0.643551836150722	0.716633113833668	1.73014069729122	455	HSPA1A|HSPA1B|NCR3|HLA-B|MICA|HLA-C|NFKBIL1|TNF|ATAT1|HLA-E|TRIM15|TRIM31|RNF39|HLA-F|HLA-G|IRF5|HLA-A|PYDC1|TNFAIP3|TNIP1|PTPN22|PYCARD|MIR146A|CDC37|ATG5|IL12A|IRF7|MIR210|GPS2|TRAFD1|PTPN11|FCGR2B|GRB2|MFHAS1|SLC15A4|IFIH1|SLC15A2|MED1|TRAF3|ECSIT|CD226|USP18|IKBKE|IRAK4|IL12B|MAPKAPK2|PTPN6|MIR200C|PHB2|FCRL3|PVR|KAT5|LYN|APOE|NCF1|ITCH|NFKBIZ|RELA|PYHIN1|NECTIN2|IRF3|TLR2|NLRC5|CHUK	GO_BP
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	0.000618225182155339	0.0221622688067293	0.477270815362862	0.673909925574127	1.63820258218036	337	AGER|HLA-B|HLA-DRA|TNF|HLA-DRB1|PSMB9|PSMB8|HLA-G|BRD2|HLA-DOA|IL36B|BTN2A2|PPARGC1B|PRDM1|TNFSF4|IRF7|FCGR2B|IKZF3|ERBB2|TCF7|PTPRC|IL10|IFNG|CD80|IL12B|PTPN6|FCRL3|IL18|RHOH|KAT5|LYN	GO_BP
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	8.33093611215075e-09	1.04527214032141e-06	0.747739663149885	0.800367645646819	1.95471580359234	249	NCR3|AGER|HLA-B|MICA|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|ITGAM|HFE|TNFSF4|IL12A|ICAM1|KMT5C|FCGR2B|GRB2|SLC15A4|TP53BP1|CD226|CD7|SECTM1|PTPRC|IL10|CD80|IL12B|PTPN6|PVR|IL18|BST2|LYN	GO_BP
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	7.05043024586755e-05	0.00404796927351362	0.538434096309916	0.727845774941556	1.7844191595851	262	AIF1|LST1|AGER|BTNL2|HLA-DRB1|HLA-DMB|HLA-E|HLA-G|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|TNFAIP3|PTPN22|PYCARD|TYK2|FCGR3A|TNFSF4|IL12A|PTPN11|FCGR2B|IKZF3|IL12RB2|ERBB2|PTPRC|IL10|CD80|IL12B|PTPN6|FCRL3|PRKAR1A|IL18|BST2|JAK2|LYN|MAPK1|ITCH	GO_BP
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	3.9971542812856e-10	7.29480656334623e-08	0.814035837847908	0.8330981790259	2.05880220159893	192	NCR3|AGER|HLA-B|MICA|HLA-DRA|HLA-C|TNF|LTA|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|HFE|TNFSF4|IL12A|KMT5C|FCGR2B|GRB2|SLC15A4|TP53BP1|CD226|CD7|SECTM1|PTPRC|IL10|CD80|IL12B|PTPN6	GO_BP
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	8.47505669511594e-05	0.00467701333892074	0.538434096309916	0.893961584852237	2.3666539481097	36	H4C13|H4C12|H4C11|H4C9|H4C5|H4C4|H4C6|H4C8|H4C2|H4C1|H4C3	GO_BP
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	0.000330182429132887	0.0132568245296854	0.49849310876659	0.929553080617455	2.40485599469945	16	HSPA1A|HSPA1B	GO_BP
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	9.19372064902009e-05	0.00492170512077542	0.538434096309916	0.741194728660324	1.8368160889064	212	HSPA1A|HSPA1B|TNF|HLA-DRB1|H4C13|H4C12|H4C11|H4C9|STAT1|H4C5|H4C4|H4C6|H4C8|H4C2|H4C1|H4C3|PPARGC1B|IRF7	GO_BP
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.67204782733132e-05	0.00111887867112254	0.575610261071129	0.884217766037451	2.32615270836342	58	NCR3|HLA-B|MICA|HLA-C|HLA-E|HLA-F|HLA-G|HLA-A|IL12A|GRB2	GO_BP
GOBP_REGULATION_OF_OPSONIZATION	9.35866877154804e-09	1.13863803387168e-06	0.747739663149885	0.969336885480632	2.50778107085929	16	C4A|CFB|C4B|C2	GO_BP
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.000191967685383154	0.00885919835417658	0.518848077743792	0.743668126699233	1.83158790554492	174	HSPA1A|HSPA1B|NFKBIL1|ATAT1|TRIM15|TRIM31|RNF39|PYDC1|TNFAIP3|PTPN22|MIR146A|IRF7|MIR210|GPS2|MFHAS1|SLC15A4|SLC15A2	GO_BP
GOBP_REGULATION_OF_PHAGOCYTOSIS	0.00134129547839759	0.0376594499703939	0.45505986738723	0.778322894361167	1.95799552266889	102	C4A|CFB|C4B|C2|PYCARD|ATG5|FCGR2A|FCGR2C|FCGR2B	GO_BP
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.000885598337696067	0.0275999397994779	0.477270815362862	0.757717377829079	1.90554202560173	127	HSPA1A|HSPA1B|CSNK2B|BAG6|TRIM39|HFE|KEAP1|HSPBP1|CSNK2A2	GO_BP
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	0.000847193850113917	0.0267833331354912	0.477270815362862	0.709346092527734	1.75968992418371	199	HSPA1A|HSPA1B|AGPAT1|IL36RN|IL1RN|TRIM27|PYDC1|H2BC11|TNFAIP3|PYCARD|MIR146A|CDC37|SH2B3|IRF7|GPS2|PTPN11|HIPK1|IFIH1|MIR152|MED1|IL11|SIGIRR|PTPRC|USP18|IKBKE|MAPKAPK2|PTPN6	GO_BP
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0.00129751906526364	0.0369470854399539	0.45505986738723	0.796127112898653	2.05163032870939	76	HSPA1A|HSPA1B|TRIM27|PYDC1|H2BC11|TNFAIP3|PYCARD|GPS2|HIPK1|MIR152	GO_BP
GOBP_REGULATION_OF_T_CELL_ACTIVATION	2.25415536854933e-09	3.23229778740198e-07	0.774939030136436	0.772356435199162	1.86721326721264	390	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|HLA-DRB1|HLA-DOB|PSMB9|PSMB8|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|HFE|PTPN22|PYCARD|PRDM1|TYK2|TNFSF4|IL12A|PTPN11	GO_BP
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	2.19746673478283e-09	3.23229778740198e-07	0.774939030136436	0.927912061511225	2.44187592150564	47	AGER|HLA-B|HLA-DRA|HLA-C|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|IL12A|FCGR2B	GO_BP
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	3.21118563464185e-07	2.93020689161069e-05	0.674962860011025	0.859467976667619	2.16778668338049	104	AGER|HLA-B|HLA-DRA|HLA-C|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|HFE|TNFSF4|IL12A|FCGR2B|CD7|SECTM1|PTPRC|CD80|IL12B|PVR|IL18	GO_BP
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	0.00020811809894333	0.00949538826428945	0.518848077743792	0.852275546166071	2.24649312238172	59	HLA-DRA|HLA-DRB1|PSMB9|PSMB8|HLA-G|BTN2A2|TNFSF4	GO_BP
GOBP_RESPONSE_TO_HEAT	0.000741734733506679	0.0254535466241822	0.477270815362862	0.786905038442016	1.98096409010806	93	HSPA1A|HSPA1B|MICA|MICB|DAXX|SLU7|HSPA6	GO_BP
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	0.00181501594795878	0.0479426909937795	0.45505986738723	0.737690150008806	1.84916416208774	135	AIF1|TNF|PSMB9|PSMB8|UBD|HLA-DPA1|STAT1|IRF8|CDC37|TYK2|SHFL|MED1|ACTR2|IFNG|CIITA|IL12B|BST2|JAK2|TLR2|SEC61A1|NLRC5	GO_BP
